"epoch_id","breezy-cloud-41 - _step","breezy-cloud-41 - _step__MIN","breezy-cloud-41 - _step__MAX","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","rare-waterfall-40 - _step","rare-waterfall-40 - _step__MIN","rare-waterfall-40 - _step__MAX","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fast-waterfall-39 - _step","fast-waterfall-39 - _step__MIN","fast-waterfall-39 - _step__MAX","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","elated-dragon-38 - _step","elated-dragon-38 - _step__MIN","elated-dragon-38 - _step__MAX","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","super-fog-37 - _step","super-fog-37 - _step__MIN","super-fog-37 - _step__MAX","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","legendary-terrain-36 - _step","legendary-terrain-36 - _step__MIN","legendary-terrain-36 - _step__MAX","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","deep-forest-35 - _step","deep-forest-35 - _step__MIN","deep-forest-35 - _step__MAX","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","misunderstood-river-34 - _step","misunderstood-river-34 - _step__MIN","misunderstood-river-34 - _step__MAX","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","ethereal-eon-32 - _step","ethereal-eon-32 - _step__MIN","ethereal-eon-32 - _step__MAX","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","worthy-tree-28 - _step","worthy-tree-28 - _step__MIN","worthy-tree-28 - _step__MAX","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","giddy-yogurt-27 - _step","giddy-yogurt-27 - _step__MIN","giddy-yogurt-27 - _step__MAX","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fallen-snowflake-26 - _step","fallen-snowflake-26 - _step__MIN","fallen-snowflake-26 - _step__MAX","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","crimson-smoke-25 - _step","crimson-smoke-25 - _step__MIN","crimson-smoke-25 - _step__MAX","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","floral-salad-24 - _step","floral-salad-24 - _step__MIN","floral-salad-24 - _step__MAX","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MAX"
"2800","3081","3081","3081","8.136749909567747","8.136749909567747","8.136749909567747","3081","3081","3081","7.886494816930427","7.886494816930427","7.886494816930427","3081","3081","3081","6.792752276110338","6.792752276110338","6.792752276110338","3081","3081","3081","4.288062318595001","4.288062318595001","4.288062318595001","3081","3081","3081","8.171877830913303","8.171877830913303","8.171877830913303","3081","3081","3081","5.343581387286145","5.343581387286145","5.343581387286145","3081","3081","3081","8.172547547285541","8.172547547285541","8.172547547285541","3081","3081","3081","1.1569692063350556","1.1569692063350556","1.1569692063350556","3081","3081","3081","1.1538075921463153","1.1538075921463153","1.1538075921463153","3081","3081","3081","1.1939764362999556","1.1939764362999556","1.1939764362999556","3081","3081","3081","1.1458456788002451","1.1458456788002451","1.1458456788002451","3081","3081","3081","1.134964212315601","1.134964212315601","1.134964212315601","3081","3081","3081","1.1419284622545671","1.1419284622545671","1.1419284622545671","3081","3081","3081","1.1338865203955981","1.1338865203955981","1.1338865203955981"
"2810","3092","3092","3092","8.136749909567747","8.136749909567747","8.136749909567747","3092","3092","3092","7.886494816930427","7.886494816930427","7.886494816930427","3092","3092","3092","6.792752276110338","6.792752276110338","6.792752276110338","3092","3092","3092","4.288062318595001","4.288062318595001","4.288062318595001","3092","3092","3092","8.171877830913303","8.171877830913303","8.171877830913303","3092","3092","3092","5.322332221457375","5.322332221457375","5.322332221457375","3092","3092","3092","8.168751928576784","8.168751928576784","8.168751928576784","3092","3092","3092","1.1530948347364056","1.1530948347364056","1.1530948347364056","3092","3092","3092","1.1440039010035274","1.1440039010035274","1.1440039010035274","3092","3092","3092","1.1938643404196694","1.1938643404196694","1.1938643404196694","3092","3092","3092","1.1948851694804972","1.1948851694804972","1.1948851694804972","3092","3092","3092","1.1388179289773352","1.1388179289773352","1.1388179289773352","3092","3092","3092","1.1377816979528124","1.1377816979528124","1.1377816979528124","3092","3092","3092","1.1611204750474986","1.1611204750474986","1.1611204750474986"
"2820","3103","3103","3103","8.136749909567747","8.136749909567747","8.136749909567747","3103","3103","3103","7.886494816930427","7.886494816930427","7.886494816930427","3103","3103","3103","6.792752276110338","6.792752276110338","6.792752276110338","3103","3103","3103","4.288062318595001","4.288062318595001","4.288062318595001","3103","3103","3103","8.171877830913303","8.171877830913303","8.171877830913303","3103","3103","3103","4.278434544713651","4.278434544713651","4.278434544713651","3103","3103","3103","8.126095213001957","8.126095213001957","8.126095213001957","3103","3103","3103","1.1544656216534368","1.1544656216534368","1.1544656216534368","3103","3103","3103","1.153543227190928","1.153543227190928","1.153543227190928","3103","3103","3103","1.175047475292647","1.175047475292647","1.175047475292647","3103","3103","3103","1.1956641971318935","1.1956641971318935","1.1956641971318935","3103","3103","3103","1.11741377635185","1.11741377635185","1.11741377635185","3103","3103","3103","1.120705960034658","1.120705960034658","1.120705960034658","3103","3103","3103","1.148563706528958","1.148563706528958","1.148563706528958"
"2830","3114","3114","3114","8.136749909567747","8.136749909567747","8.136749909567747","3114","3114","3114","7.886494816930427","7.886494816930427","7.886494816930427","3114","3114","3114","6.9207083801084135","6.9207083801084135","6.9207083801084135","3114","3114","3114","4.344462554781498","4.344462554781498","4.344462554781498","3114","3114","3114","8.171877830913303","8.171877830913303","8.171877830913303","3114","3114","3114","3.520817142336503","3.520817142336503","3.520817142336503","3114","3114","3114","7.930033398749797","7.930033398749797","7.930033398749797","3114","3114","3114","1.1417448125621121","1.1417448125621121","1.1417448125621121","3114","3114","3114","1.1428089233602698","1.1428089233602698","1.1428089233602698","3114","3114","3114","1.2050735356429751","1.2050735356429751","1.2050735356429751","3114","3114","3114","1.1881663417886452","1.1881663417886452","1.1881663417886452","3114","3114","3114","1.1656129132382733","1.1656129132382733","1.1656129132382733","3114","3114","3114","1.1447006970581932","1.1447006970581932","1.1447006970581932","3114","3114","3114","1.1104469933174028","1.1104469933174028","1.1104469933174028"
"2840","3125","3125","3125","8.136749909567747","8.136749909567747","8.136749909567747","3125","3125","3125","7.886494816930427","7.886494816930427","7.886494816930427","3125","3125","3125","6.937769023461199","6.937769023461199","6.937769023461199","3125","3125","3125","4.345094268572224","4.345094268572224","4.345094268572224","3125","3125","3125","8.180680991334702","8.180680991334702","8.180680991334702","3125","3125","3125","5.239866144044592","5.239866144044592","5.239866144044592","3125","3125","3125","8.027238312328414","8.027238312328414","8.027238312328414","3125","3125","3125","1.1237132994407244","1.1237132994407244","1.1237132994407244","3125","3125","3125","1.1591476481759044","1.1591476481759044","1.1591476481759044","3125","3125","3125","1.170417370252795","1.170417370252795","1.170417370252795","3125","3125","3125","1.1808378520147784","1.1808378520147784","1.1808378520147784","3125","3125","3125","1.180269467423688","1.180269467423688","1.180269467423688","3125","3125","3125","1.1358172944212364","1.1358172944212364","1.1358172944212364","3125","3125","3125","1.128868725105049","1.128868725105049","1.128868725105049"
"2850","3136","3136","3136","8.136749909567747","8.136749909567747","8.136749909567747","3136","3136","3136","7.886494816930427","7.886494816930427","7.886494816930427","3136","3136","3136","6.937769023461199","6.937769023461199","6.937769023461199","3136","3136","3136","4.345094268572224","4.345094268572224","4.345094268572224","3136","3136","3136","8.216655782436783","8.216655782436783","8.216655782436783","3136","3136","3136","5.292372335045647","5.292372335045647","5.292372335045647","3136","3136","3136","7.640673097330868","7.640673097330868","7.640673097330868","3136","3136","3136","1.1523474819794302","1.1523474819794302","1.1523474819794302","3136","3136","3136","1.136580187740057","1.136580187740057","1.136580187740057","3136","3136","3136","1.163836711156454","1.163836711156454","1.163836711156454","3136","3136","3136","1.2035929066658004","1.2035929066658004","1.2035929066658004","3136","3136","3136","1.1790367063895195","1.1790367063895195","1.1790367063895195","3136","3136","3136","1.151817347151549","1.151817347151549","1.151817347151549","3136","3136","3136","1.14574475007056","1.14574475007056","1.14574475007056"
"2860","3147","3147","3147","8.136749909567747","8.136749909567747","8.136749909567747","3147","3147","3147","7.886494816930427","7.886494816930427","7.886494816930427","3147","3147","3147","6.937769023461199","6.937769023461199","6.937769023461199","3147","3147","3147","4.345094268572224","4.345094268572224","4.345094268572224","3147","3147","3147","8.216070786751498","8.216070786751498","8.216070786751498","3147","3147","3147","5.292372335045647","5.292372335045647","5.292372335045647","3147","3147","3147","7.763461711541165","7.763461711541165","7.763461711541165","3147","3147","3147","1.120937022404958","1.120937022404958","1.120937022404958","3147","3147","3147","1.1384571941463473","1.1384571941463473","1.1384571941463473","3147","3147","3147","1.1665141953570044","1.1665141953570044","1.1665141953570044","3147","3147","3147","1.1748036334562628","1.1748036334562628","1.1748036334562628","3147","3147","3147","1.1704789758540999","1.1704789758540999","1.1704789758540999","3147","3147","3147","1.1338360752375325","1.1338360752375325","1.1338360752375325","3147","3147","3147","1.1514790519213307","1.1514790519213307","1.1514790519213307"
"2870","3158","3158","3158","8.136749909567747","8.136749909567747","8.136749909567747","3158","3158","3158","7.886494816930427","7.886494816930427","7.886494816930427","3158","3158","3158","6.937769023461199","6.937769023461199","6.937769023461199","3158","3158","3158","4.345094268572224","4.345094268572224","4.345094268572224","3158","3158","3158","8.216070786751498","8.216070786751498","8.216070786751498","3158","3158","3158","5.01276544975342","5.01276544975342","5.01276544975342","3158","3158","3158","7.9209819180768735","7.9209819180768735","7.9209819180768735","3158","3158","3158","1.1174178762561424","1.1174178762561424","1.1174178762561424","3158","3158","3158","1.1589192094202474","1.1589192094202474","1.1589192094202474","3158","3158","3158","1.161592795680606","1.161592795680606","1.161592795680606","3158","3158","3158","1.1587270619106973","1.1587270619106973","1.1587270619106973","3158","3158","3158","1.129432882103183","1.129432882103183","1.129432882103183","3158","3158","3158","1.1395946009100297","1.1395946009100297","1.1395946009100297","3158","3158","3158","1.1305851305361176","1.1305851305361176","1.1305851305361176"
"2880","3169","3169","3169","8.136749909567747","8.136749909567747","8.136749909567747","3169","3169","3169","7.886494816930427","7.886494816930427","7.886494816930427","3169","3169","3169","6.937769023461199","6.937769023461199","6.937769023461199","3169","3169","3169","4.345094268572224","4.345094268572224","4.345094268572224","3169","3169","3169","8.216070786751498","8.216070786751498","8.216070786751498","3169","3169","3169","4.91031741536521","4.91031741536521","4.91031741536521","3169","3169","3169","8.137193053770835","8.137193053770835","8.137193053770835","3169","3169","3169","1.127895874010562","1.127895874010562","1.127895874010562","3169","3169","3169","1.157365145796946","1.157365145796946","1.157365145796946","3169","3169","3169","1.1656210178058481","1.1656210178058481","1.1656210178058481","3169","3169","3169","1.1743736643727107","1.1743736643727107","1.1743736643727107","3169","3169","3169","1.1290538506328436","1.1290538506328436","1.1290538506328436","3169","3169","3169","1.1376562115719644","1.1376562115719644","1.1376562115719644","3169","3169","3169","1.1302416264630946","1.1302416264630946","1.1302416264630946"
"2890","3180","3180","3180","8.136749909567747","8.136749909567747","8.136749909567747","3180","3180","3180","7.886494816930427","7.886494816930427","7.886494816930427","3180","3180","3180","6.937769023461199","6.937769023461199","6.937769023461199","3180","3180","3180","4.345094268572224","4.345094268572224","4.345094268572224","3180","3180","3180","8.216070786751498","8.216070786751498","8.216070786751498","3180","3180","3180","4.91031741536521","4.91031741536521","4.91031741536521","3180","3180","3180","8.125641557335195","8.125641557335195","8.125641557335195","3180","3180","3180","1.1193741471727543","1.1193741471727543","1.1193741471727543","3180","3180","3180","1.1583199718067805","1.1583199718067805","1.1583199718067805","3180","3180","3180","1.2016631716555635","1.2016631716555635","1.2016631716555635","3180","3180","3180","1.1730679116465006","1.1730679116465006","1.1730679116465006","3180","3180","3180","1.137273241999114","1.137273241999114","1.137273241999114","3180","3180","3180","1.1246170354908898","1.1246170354908898","1.1246170354908898","3180","3180","3180","1.1209209559465094","1.1209209559465094","1.1209209559465094"
"2900","3191","3191","3191","8.136749909567747","8.136749909567747","8.136749909567747","3191","3191","3191","7.886494816930427","7.886494816930427","7.886494816930427","3191","3191","3191","6.937769023461199","6.937769023461199","6.937769023461199","3191","3191","3191","4.345094268572224","4.345094268572224","4.345094268572224","3191","3191","3191","8.216070786751498","8.216070786751498","8.216070786751498","3191","3191","3191","4.91031741536521","4.91031741536521","4.91031741536521","3191","3191","3191","8.115935082783395","8.115935082783395","8.115935082783395","3191","3191","3191","1.1126977280955013","1.1126977280955013","1.1126977280955013","3191","3191","3191","1.1634936973217498","1.1634936973217498","1.1634936973217498","3191","3191","3191","1.1196593975583238","1.1196593975583238","1.1196593975583238","3191","3191","3191","1.144338809666587","1.144338809666587","1.144338809666587","3191","3191","3191","1.128178845870483","1.128178845870483","1.128178845870483","3191","3191","3191","1.1311788411936172","1.1311788411936172","1.1311788411936172","3191","3191","3191","1.1590518712906093","1.1590518712906093","1.1590518712906093"
"2910","3202","3202","3202","8.136749909567747","8.136749909567747","8.136749909567747","3202","3202","3202","7.886494816930427","7.886494816930427","7.886494816930427","3202","3202","3202","6.937769023461199","6.937769023461199","6.937769023461199","3202","3202","3202","4.372659801809889","4.372659801809889","4.372659801809889","3202","3202","3202","8.216070786751498","8.216070786751498","8.216070786751498","3202","3202","3202","4.891864083264403","4.891864083264403","4.891864083264403","3202","3202","3202","7.370872156401245","7.370872156401245","7.370872156401245","3202","3202","3202","1.1355096556033502","1.1355096556033502","1.1355096556033502","3202","3202","3202","1.1634586116646337","1.1634586116646337","1.1634586116646337","3202","3202","3202","1.2316331791219681","1.2316331791219681","1.2316331791219681","3202","3202","3202","1.1563801244742302","1.1563801244742302","1.1563801244742302","3202","3202","3202","1.1358762793700814","1.1358762793700814","1.1358762793700814","3202","3202","3202","1.1511137398055262","1.1511137398055262","1.1511137398055262","3202","3202","3202","1.1457262339923475","1.1457262339923475","1.1457262339923475"
"2920","3213","3213","3213","8.136749909567747","8.136749909567747","8.136749909567747","3213","3213","3213","7.886494816930427","7.886494816930427","7.886494816930427","3213","3213","3213","6.937769023461199","6.937769023461199","6.937769023461199","3213","3213","3213","4.372659801809889","4.372659801809889","4.372659801809889","3213","3213","3213","8.216070786751498","8.216070786751498","8.216070786751498","3213","3213","3213","4.891864083264403","4.891864083264403","4.891864083264403","3213","3213","3213","7.885064704415363","7.885064704415363","7.885064704415363","3213","3213","3213","1.1377382599884498","1.1377382599884498","1.1377382599884498","3213","3213","3213","1.1434272479248997","1.1434272479248997","1.1434272479248997","3213","3213","3213","1.1423894536686177","1.1423894536686177","1.1423894536686177","3213","3213","3213","1.176595800581","1.176595800581","1.176595800581","3213","3213","3213","1.1387918527468204","1.1387918527468204","1.1387918527468204","3213","3213","3213","1.1310410541420213","1.1310410541420213","1.1310410541420213","3213","3213","3213","1.130393885479304","1.130393885479304","1.130393885479304"
"2930","3224","3224","3224","8.136749909567747","8.136749909567747","8.136749909567747","3224","3224","3224","7.886494816930427","7.886494816930427","7.886494816930427","3224","3224","3224","6.937769023461199","6.937769023461199","6.937769023461199","3224","3224","3224","4.372659801809889","4.372659801809889","4.372659801809889","3224","3224","3224","8.216070786751498","8.216070786751498","8.216070786751498","3224","3224","3224","4.846681668056336","4.846681668056336","4.846681668056336","3224","3224","3224","7.990922185564477","7.990922185564477","7.990922185564477","3224","3224","3224","1.137570456585899","1.137570456585899","1.137570456585899","3224","3224","3224","1.1819188123800766","1.1819188123800766","1.1819188123800766","3224","3224","3224","1.1538276363295317","1.1538276363295317","1.1538276363295317","3224","3224","3224","1.166168354561671","1.166168354561671","1.166168354561671","3224","3224","3224","1.1138297257012304","1.1138297257012304","1.1138297257012304","3224","3224","3224","1.1268475071762918","1.1268475071762918","1.1268475071762918","3224","3224","3224","1.133819075614323","1.133819075614323","1.133819075614323"
"2940","3235","3235","3235","8.136749909567747","8.136749909567747","8.136749909567747","3235","3235","3235","7.886494816930427","7.886494816930427","7.886494816930427","3235","3235","3235","6.937769023461199","6.937769023461199","6.937769023461199","3235","3235","3235","4.372659801809889","4.372659801809889","4.372659801809889","3235","3235","3235","8.216070786751498","8.216070786751498","8.216070786751498","3235","3235","3235","4.846681668056336","4.846681668056336","4.846681668056336","3235","3235","3235","8.146361692752937","8.146361692752937","8.146361692752937","3235","3235","3235","1.1204854077822717","1.1204854077822717","1.1204854077822717","3235","3235","3235","1.1456649543972892","1.1456649543972892","1.1456649543972892","3235","3235","3235","1.1392289336367272","1.1392289336367272","1.1392289336367272","3235","3235","3235","1.1705605293477752","1.1705605293477752","1.1705605293477752","3235","3235","3235","1.1193302108115548","1.1193302108115548","1.1193302108115548","3235","3235","3235","1.1453099742239312","1.1453099742239312","1.1453099742239312","3235","3235","3235","1.1163615965352391","1.1163615965352391","1.1163615965352391"
